ID,type,type,coordinates,小区名,区域,户型,面积,朝向,装修风,楼层,房屋类,价格,备注,链接,properties.经纬度,properties.NEAR_FID,properties.NEAR_DIST,latitude,longitude
512,Feature,Point,"[114.414478291, 30.6197818266]",杨春湖景苑,洪山其它,2室1厅,95.23平米,南,精装,中楼层(共11层),塔楼,105万,杨春湖景苑通透户型 中层采光好 满五税少家具家电全留,https://wh.lianjia.com/ershoufang/104110306628.html,"114.415677,30.620310",150484,0.00130991236607,114.414478291,30.6197818266
513,Feature,Point,"[114.25536628, 30.5209941884]",复地海上海,钟家村,3室2厅,104.47平米,南,精装,中楼层(共55层),板楼,238万,急售，二次精装修三房，看江，公摊小、诚心出售。,https://wh.lianjia.com/ershoufang/104109321745.html,"114.260885,30.520700",47520,0.00552655564103,114.25536628,30.5209941884
514,Feature,Point,"[114.314360815, 30.624681038]",东立国际,二七,2室1厅,73.44平米,北,精装,低楼层(共18层),塔楼,136万,二七滨江，正规两房，诚意出售，总价低，单价少,https://wh.lianjia.com/ershoufang/104110639739.html,"114.314367,30.624698",91710,1.80544659983e-05,114.314360815,30.624681038
515,Feature,Point,"[114.522730519, 30.5882205201]",万科花山紫悦湾,光谷东,3室2厅,130.69平米,南 北,毛坯,中楼层(共5层),板楼,245万,【店长推荐】二楼南入户 带大露台花园 更大阳台不临街,https://wh.lianjia.com/ershoufang/104110309541.html,"114.494876,30.559221",165394,0.0402100285348,114.522730519,30.5882205201
516,Feature,Point,"[114.315738034, 30.6241900077]",佰昌公馆B区,堤角,3室2厅,105.5平米,南 北,精装,中楼层(共32层),板塔结合,160万,佰昌公馆B区，三室两厅两卫，自住精装修，小区正中间,https://wh.lianjia.com/ershoufang/104110315808.html,"114.316156,30.625109",93809,0.00100957536842,114.315738034,30.6241900077
517,Feature,Point,"[114.185342188, 30.5314315226]",海伦春天三期,沌口,3室2厅,106.26平米,南,毛坯,中楼层(共39层),板塔结合,140万,海伦三期通透三房 南北双阳台 中间层采光视野好,https://wh.lianjia.com/ershoufang/104105778481.html,"114.185355,30.531450",16594,2.24846934951e-05,114.185342188,30.5314315226
518,Feature,Point,"[114.113161281, 30.4672903922]",当代阳逻满庭春MOMΛ,阳逻,3室2厅,104.83平米,南 北,精装,高楼层(共32层),板楼,59万,户型方正，精装三房两卫，采光充足，交通便利,https://wh.lianjia.com/ershoufang/104110367648.html,"114.112993,30.467147",3267,0.000221087806054,114.113161281,30.4672903922
519,Feature,Point,"[114.295459862, 30.65158721]",宏宇绿色新都,后湖,4室2厅,139.55平米,南 北,毛坯,中楼层(共6层),板楼,163万,「惊喜好价」三期10年内房龄次新房 四房湖景冲冲冲,https://wh.lianjia.com/ershoufang/104110395930.html,"114.295522,30.651476",74469,0.000127392239826,114.295459862,30.65158721
520,Feature,Point,"[114.404340004, 30.485471109]",金地格林东郡,民族大道,3室1厅,129.42平米,南,精装,高楼层(共34层),板塔结合,306万,金地高层改善三房，高层满二，不临街不临路采光好,https://wh.lianjia.com/ershoufang/104109114739.html,"114.405785,30.485404",144931,0.0014465535102,114.404340004,30.485471109
521,Feature,Point,"[114.258214969, 30.7090045534]",歌林花园,盘龙城,3室2厅,124.88平米,南,精装,中楼层(共23层),塔楼,115万,老证精装，带暖气，双地铁，随时看房；,https://wh.lianjia.com/ershoufang/104110032993.html,"114.255251,30.708849",47858,0.00296804802738,114.258214969,30.7090045534
522,Feature,Point,"[114.384129, 30.508543]",保利华都,虎泉杨家湾,4室2厅,148.78平米,南 北,精装,低楼层(共32层),板楼,435万,杨家湾地铁口 南北通透大四房 满五唯一 带入户花园,https://wh.lianjia.com/ershoufang/104110493618.html,"114.384129,30.508543",134859,0.0,114.384129,30.508543
523,Feature,Point,"[114.322240336, 30.4951843512]",保利中央公馆,新南湖,3室2厅,93.79平米,南 北,精装,低楼层(共33层),塔楼,181万,地铁12号线 保利中央公馆 玺雀精装三房 共享空中花园,https://wh.lianjia.com/ershoufang/104110417665.html,"114.322219,30.495080",98580,0.000106510083395,114.322240336,30.4951843512
524,Feature,Point,"[114.343278867, 30.4898214519]",泰然南湖玫瑰湾三期,珞狮南路,3室1厅,101.31平米,南,精装,33层,板楼,175万,泰然南湖三期精装修带暖气诚心出售看房方便,https://wh.lianjia.com/ershoufang/104110019793.html,"114.343789,30.487143",112898,0.00272659866104,114.343278867,30.4898214519
525,Feature,Point,"[114.518386391, 30.5247301663]",碧桂园生态城左岸,光谷东,3室2厅,104.54平米,南,精装,低楼层(共32层),板楼,159万,花山河正地铁口 碧桂园生态城左岸 二次装修朝南三室,https://wh.lianjia.com/ershoufang/104109313552.html,"114.516065,30.543353",165233,0.0187669600946,114.518386391,30.5247301663
526,Feature,Point,"[114.350106, 30.528923]",珞珈山公寓,中南丁字桥,3室1厅,101.19平米,东 西,简装,中楼层(共8层),板楼,129万,街道口  珞珈山公寓 三房一厅  居家装修 急售随时看,https://wh.lianjia.com/ershoufang/104110621124.html,"114.350106,30.528923",115392,0.0,114.350106,30.528923
527,Feature,Point,"[114.447960006, 30.5045894549]",葛洲坝世纪花园一期,华科大,4室2厅,144.51平米,南 北,简装,低楼层(共11层),板楼,236万,葛洲坝世纪花园一期，居家通透4房2卫，产权满五唯一,https://wh.lianjia.com/ershoufang/104110361869.html,"114.447976,30.504554",164077,3.88956872321e-05,114.447960006,30.5045894549
528,Feature,Point,"[114.312491035, 30.6314571184]",二七人家,二七,2室1厅,83.22平米,南,简装,中楼层(共11层),塔楼,118万,二七路二七人家电梯两房诚意出售,https://wh.lianjia.com/ershoufang/104110547710.html,"114.312574,30.631425",88860,8.89653174684e-05,114.312491035,30.6314571184
529,Feature,Point,"[114.300084953, 30.6468817675]",同鑫花园,后湖,3室2厅,107.21平米,南 北,精装,高楼层(共6层),板楼,146万,后湖大道地铁口小区同鑫花园南北通透公摊小 业主急售,https://wh.lianjia.com/ershoufang/104110337941.html,"114.300744,30.646821",79201,0.000661842607615,114.300084953,30.6468817675
530,Feature,Point,"[114.384129, 30.508543]",保利华都,虎泉杨家湾,3室2厅,123.3平米,南 北,简装,高楼层(共32层),板楼,355万,此房满五税费少，视野没遮挡 采光好 中楼层 要看好房,https://wh.lianjia.com/ershoufang/104110202833.html,"114.384129,30.508543",134859,0.0,114.384129,30.508543
531,Feature,Point,"[114.413212238, 30.5034710778]",琨瑜府一期,关山大道,3室2厅,132.68平米,南,毛坯,中楼层(共29层),板塔结合,392万,边户通透3房，满二，中间楼层，华润品牌开发商，，，,https://wh.lianjia.com/ershoufang/104109919503.html,"114.413198,30.503381",149768,9.11961480231e-05,114.413212238,30.5034710778
532,Feature,Point,"[114.300183204, 30.6353846244]",东方华府,后湖,3室2厅,120.23平米,南 北,精装,中楼层(共5层),板楼,168万,东方华府育才行知旁，南北通透大三房,https://wh.lianjia.com/ershoufang/104110341574.html,"114.300184,30.635847",79232,0.000462376300749,114.300183204,30.6353846244
533,Feature,Point,"[114.532340722, 30.4826904344]",北大资源山水年华二期,光谷东,3室2厅,98.4平米,南,简装,高楼层(共33层),板塔结合,173万,北大资源山水年华二期三室两厅一厨一卫精装修户型出售,https://wh.lianjia.com/ershoufang/104110484775.html,"114.538998,30.496618",165428,0.0154368531091,114.532340722,30.4826904344
534,Feature,Point,"[114.365518553, 30.687226348]",城开天兴花园,堤角,2室2厅,88.67平米,南 北,简装,中楼层(共23层),塔楼,90万,谌家矶大道，行知大学旁。大两房,https://wh.lianjia.com/ershoufang/104110219002.html,"114.368397,30.686353",123515,0.00300802158587,114.365518553,30.687226348
535,Feature,Point,"[114.177598987, 30.6380054399]",融创观澜壹号,金银湖,3室2厅,103.64平米,南 北,精装,高楼层(共48层),板楼,130万,婚房装修三房，可以看湖，全屋定制，有暖气，无遮挡,https://wh.lianjia.com/ershoufang/104110357351.html,"114.173534,30.642091",14312,0.00576332548461,114.177598987,30.6380054399
536,Feature,Point,"[114.322240336, 30.4951843512]",保利中央公馆,新南湖,3室2厅,108.2平米,南 北,精装,低楼层(共34层),塔楼,215万,保利公馆 通透三房 小区中间 前后无遮挡 产证满二 ！,https://wh.lianjia.com/ershoufang/104110599556.html,"114.322219,30.495080",98580,0.000106510083395,114.322240336,30.4951843512
537,Feature,Point,"[114.202294732, 30.5412438611]",南国明珠一期,王家湾,3室1厅,135.2平米,南,精装,中楼层(共6层),板楼,195万,南国明珠 精装三房 中间楼层 一梯两户 小高层  无抵押,https://wh.lianjia.com/ershoufang/104110289690.html,"114.202833,30.540832",21106,0.000677762499369,114.202294732,30.5412438611
538,Feature,Point,"[114.449789118, 30.5019825707]",蓝光COCO时代,华科大,3室1厅,85.79平米,南 北,精装,高楼层(共30层),板楼,154万,蓝光coco时代 边户三房业主急售,https://wh.lianjia.com/ershoufang/104110449628.html,"114.451051,30.499683",164093,0.00262304624169,114.449789118,30.5019825707
539,Feature,Point,"[114.322949, 30.502436]",水域天际,南湖沃尔玛,3室2厅,113.27平米,南,其他,中楼层(共11层),塔楼,365万,水域天际，舒适大三房，日照充足，满五唯一,https://wh.lianjia.com/ershoufang/104110446547.html,"114.322949,30.502436",98498,0.0,114.322949,30.502436
540,Feature,Point,"[114.177598987, 30.6380054399]",融创观澜壹号,金银湖,3室2厅,103.64平米,南 北,精装,高楼层(共48层),板楼,130万,婚房装修三房，可以看湖，全屋定制，有暖气，无遮挡,https://wh.lianjia.com/ershoufang/104110357351.html,"114.173534,30.642091",14312,0.00576332548461,114.177598987,30.6380054399
541,Feature,Point,"[114.246978605, 30.7093769206]",鼎鑫摩卡小镇,盘龙城,3室2厅,119.6平米,南 北,精装,高楼层(共6层),板楼,86万,摩卡小镇，精装三房房，双阳台  业主诚心出售,https://wh.lianjia.com/ershoufang/104107803368.html,"114.247603,30.708545",39702,0.00104017354366,114.246978605,30.7093769206
542,Feature,Point,"[114.322240336, 30.4951843512]",保利中央公馆,新南湖,3室2厅,96.03平米,南 北,精装,低楼层(共34层),板楼,199.8万,精装修拎包入住，全南湖经纪人都在推荐,https://wh.lianjia.com/ershoufang/104110070674.html,"114.322219,30.495080",98580,0.000106510083395,114.322240336,30.4951843512
543,Feature,Point,"[114.447960006, 30.5045894549]",葛洲坝世纪花园一期,华科大,4室2厅,144.51平米,南 北,简装,低楼层(共11层),板楼,236万,葛洲坝世纪花园一期，居家通透4房2卫，产权满五唯一,https://wh.lianjia.com/ershoufang/104110361869.html,"114.447976,30.504554",164077,3.88956872321e-05,114.447960006,30.5045894549
544,Feature,Point,"[114.295459862, 30.65158721]",宏宇绿色新都,后湖,4室2厅,139.55平米,南 北,毛坯,中楼层(共6层),板楼,163万,「惊喜好价」三期10年内房龄次新房 四房湖景冲冲冲,https://wh.lianjia.com/ershoufang/104110395930.html,"114.295522,30.651476",74469,0.000127392239826,114.295459862,30.65158721
545,Feature,Point,"[114.322240336, 30.4951843512]",保利中央公馆,新南湖,3室2厅,93.79平米,南 北,精装,低楼层(共33层),塔楼,181万,地铁12号线 保利中央公馆 玺雀精装三房 共享空中花园,https://wh.lianjia.com/ershoufang/104110417665.html,"114.322219,30.495080",98580,0.000106510083395,114.322240336,30.4951843512
546,Feature,Point,"[114.518386391, 30.5247301663]",碧桂园生态城左岸,光谷东,3室2厅,104.54平米,南,精装,低楼层(共32层),板楼,159万,花山河正地铁口 碧桂园生态城左岸 二次装修朝南三室,https://wh.lianjia.com/ershoufang/104109313552.html,"114.516065,30.543353",165233,0.0187669600946,114.518386391,30.5247301663
547,Feature,Point,"[114.350106, 30.528923]",珞珈山公寓,中南丁字桥,3室1厅,101.19平米,东 西,简装,中楼层(共8层),板楼,129万,街道口  珞珈山公寓 三房一厅  居家装修 急售随时看,https://wh.lianjia.com/ershoufang/104110621124.html,"114.350106,30.528923",115392,0.0,114.350106,30.528923
548,Feature,Point,"[114.343278867, 30.4898214519]",泰然南湖玫瑰湾三期,珞狮南路,3室1厅,101.31平米,南,精装,33层,板楼,175万,泰然南湖三期精装修带暖气诚心出售看房方便,https://wh.lianjia.com/ershoufang/104110019793.html,"114.343789,30.487143",112898,0.00272659866104,114.343278867,30.4898214519
549,Feature,Point,"[114.263436429, 30.6208412977]",万科汉口传奇唐樾,唐家墩,3室2厅,120.05平米,南 东南,精装,高楼层(共48层),板楼,310万,唐樾精装交房，全房暖气，中间楼栋，中高层,https://wh.lianjia.com/ershoufang/104110493935.html,"114.263382,30.621012",51505,0.000179169727515,114.263436429,30.6208412977
550,Feature,Point,"[114.290520616, 30.4725851577]",东原启城一期,白沙洲,4室2厅,116.1平米,南,精装,中楼层(共48层),塔楼,210万,地铁口 自住精装修 复式楼 拎包入住,https://wh.lianjia.com/ershoufang/104110333007.html,"114.291894,30.468955",71578,0.00388126635763,114.290520616,30.4725851577
551,Feature,Point,"[114.217983159, 30.6343091673]",卧龙丽景湾三期,金银湖,3室2厅,98.24平米,南 北,精装,低楼层(共32层),板塔结合,126万,六七号线双地铁，园博园旁，电梯精装修小三房,https://wh.lianjia.com/ershoufang/104107635080.html,"114.218085,30.634872",26319,0.000571972234829,114.217983159,30.6343091673
552,Feature,Point,"[114.113887747, 30.3951307281]",汉武国际城,汉南其它,3室2厅,138.44平米,南,毛坯,中楼层(共16层),板楼,65万,汉武国际毛坯l138平老证边户。小区隔壁有育才院校。,https://wh.lianjia.com/ershoufang/104105679130.html,"114.077396,30.328706",3283,0.0757884694547,114.113887747,30.3951307281
553,Feature,Point,"[114.445528298, 30.5012433645]",万科嘉园光谷的光,华科大,3室2厅,91.67平米,南,精装,高楼层(共28层),板塔结合,191.6万,万科嘉园 光谷8小旁 边户好房急售 高楼层视野开阔,https://wh.lianjia.com/ershoufang/104110202724.html,"114.445919,30.498085",163763,0.0031824384312,114.445528298,30.5012433645
554,Feature,Point,"[114.186163199, 30.5116164512]",观澜御苑学苑,沌口,3室2厅,86.96平米,南,精装,低楼层(共32层),板塔结合,107万,此房满五 过户税费省不少钱 业主急售 很诚心，,https://wh.lianjia.com/ershoufang/104108953405.html,"114.184637,30.508953",16663,0.0030697321843,114.186163199,30.5116164512
555,Feature,Point,"[114.361964588, 30.6244291379]",大华铂金瑞府,青山,3室1厅,102.11平米,南,毛坯,低楼层(共41层),板塔结合,224万,铂金瑞府 物业好 户型方正 采光好 毛坯 满二 诚意出售,https://wh.lianjia.com/ershoufang/104110172202.html,"114.361958,30.624440",120115,1.27038337323e-05,114.361964588,30.6244291379
556,Feature,Point,"[114.240800193, 30.6447853922]",新康苑,常青花园,5室2厅,303.18平米,南,精装,高楼层(共7层),板楼,375万,精装复式，看房方便，诚心出售，常青树,https://wh.lianjia.com/ershoufang/104110226833.html,"114.241886,30.645377",34659,0.0012365179456,114.240800193,30.6447853922
557,Feature,Point,"[114.249205975, 30.7020647759]",巢上城锦园,盘龙城,5室2厅,217.27平米,南 北,精装,低楼层(共4层),板楼,230万,店长推荐：巢上城精装修叠拼带院子  老证无贷款,https://wh.lianjia.com/ershoufang/104110627671.html,"114.249206,30.702197",39844,0.000132224111259,114.249205975,30.7020647759
558,Feature,Point,"[114.379531305, 30.60819156]",金鹤园小区,青山,3室2厅,127.23平米,南 北,精装,高楼层(共7层),板楼,116万,金鹤园顶楼复式 带大露台 户型通透总价低 拎包入住,https://wh.lianjia.com/ershoufang/104110276327.html,"114.379767,30.608348",131971,0.000282888203904,114.379531305,30.60819156
559,Feature,Point,"[114.263819526, 30.4795382377]",世茂云锦玉海园,白沙洲,3室2厅,114.67平米,南,精装,中楼层(共34层),板楼,180万,次新小区，满二，毛坯，方正户型，大阳台，无抵押,https://wh.lianjia.com/ershoufang/104110641895.html,"114.264139,30.480032",52967,0.000588102570321,114.263819526,30.4795382377
